date,app_category,usage_phone (min),usage_mac (min)
2024-04-24,browser,0.2,347.26666666666665
2024-04-24,communication,3.4,3.5666666666666664
2024-04-24,dasher,0.0,0.0
2024-04-24,data entry,5.283333333333333,0.0
2024-04-24,finance,0.0,0.0
2024-04-24,games,0.0,0.0
2024-04-24,journal,0.0,0.0
2024-04-24,maps,0.5333333333333333,0.0
2024-04-24,music,1.8166666666666667,0.0
2024-04-24,news,0.0,0.0
2024-04-24,other,1.25,0.05
2024-04-24,photo,0.4166666666666667,0.45
2024-04-24,productivity,5.300000000000001,96.91666666666667
2024-04-24,reference,2.0,0.0
2024-04-24,shopping,0.0,0.0
2024-04-24,social,0.0,0.0
2024-04-24,streaming,0.0,0.0
2024-04-24,utilities,2.4,0.0
2024-04-24,youtube,0.0,0.0
2024-04-25,browser,0.0,281.06666666666666
2024-04-25,communication,4.466666666666667,5.883333333333334
2024-04-25,dasher,0.0,0.0
2024-04-25,data entry,2.4333333333333336,0.0
2024-04-25,finance,0.0,0.0
2024-04-25,games,0.0,0.0
2024-04-25,journal,8.9,0.0
2024-04-25,maps,0.0,0.0
2024-04-25,music,1.6500000000000001,0.0
2024-04-25,news,0.0,0.0
2024-04-25,other,0.0,0.0
2024-04-25,photo,0.0,0.08333333333333333
2024-04-25,productivity,0.2833333333333333,160.7
2024-04-25,reference,2.7666666666666666,0.0
2024-04-25,shopping,0.0,0.0
2024-04-25,social,0.0,0.0
2024-04-25,streaming,0.0,0.0
2024-04-25,utilities,4.883333333333334,1.1666666666666667
2024-04-25,youtube,0.0,0.0
2024-04-26,browser,0.48333333333333334,212.08333333333334
2024-04-26,communication,4.983333333333333,10.5
2024-04-26,dasher,0.0,0.0
2024-04-26,data entry,0.0,0.0
2024-04-26,finance,0.0,0.0
2024-04-26,games,0.0,0.0
2024-04-26,journal,0.0,0.0
2024-04-26,maps,0.0,0.0
2024-04-26,music,0.5166666666666667,0.0
2024-04-26,news,0.0,0.0
2024-04-26,other,1.9166666666666667,0.3833333333333333
2024-04-26,photo,0.05,0.0
2024-04-26,productivity,5.916666666666667,120.55
2024-04-26,reference,0.8666666666666667,0.11666666666666667
2024-04-26,shopping,0.0,0.0
2024-04-26,social,0.0,0.0
2024-04-26,streaming,0.0,0.0
2024-04-26,utilities,0.6166666666666667,0.0
2024-04-26,youtube,0.0,0.0
2024-04-27,browser,0.0,139.35
2024-04-27,communication,0.0,0.06666666666666667
2024-04-27,dasher,0.0,0.0
2024-04-27,data entry,0.5666666666666667,0.0
2024-04-27,finance,0.0,0.0
2024-04-27,games,0.0,0.0
2024-04-27,journal,0.0,0.0
2024-04-27,maps,0.0,0.0
2024-04-27,music,0.0,0.45
2024-04-27,news,0.0,0.0
2024-04-27,other,0.0,0.0
2024-04-27,photo,0.0,0.0
2024-04-27,productivity,0.0,66.45
2024-04-27,reference,0.0,0.0
2024-04-27,shopping,0.0,0.0
2024-04-27,social,0.0,0.0
2024-04-27,streaming,0.0,0.0
2024-04-27,utilities,0.0,0.016666666666666666
2024-04-27,youtube,0.0,0.0
2024-04-28,browser,0.38333333333333336,166.1
2024-04-28,communication,9.166666666666666,1.5833333333333333
2024-04-28,dasher,0.0,0.0
2024-04-28,data entry,1.4833333333333334,0.0
2024-04-28,finance,0.25,0.0
2024-04-28,games,0.0,0.0
2024-04-28,journal,0.0,0.0
2024-04-28,maps,0.0,0.0
2024-04-28,music,6.066666666666666,0.0
2024-04-28,news,0.0,0.0
2024-04-28,other,1.7,0.0
2024-04-28,photo,4.016666666666667,0.0
2024-04-28,productivity,3.2333333333333334,219.96666666666667
2024-04-28,reference,3.683333333333333,0.0
2024-04-28,shopping,0.0,0.0
2024-04-28,social,2.0166666666666666,0.0
2024-04-28,streaming,0.0,0.0
2024-04-28,utilities,2.466666666666667,0.31666666666666665
2024-04-28,youtube,0.0,0.0
2024-04-29,browser,0.26666666666666666,45.583333333333336
2024-04-29,communication,10.066666666666666,0.0
2024-04-29,dasher,0.0,0.0
2024-04-29,data entry,1.2833333333333332,0.0
2024-04-29,finance,0.0,0.0
2024-04-29,games,0.0,0.0
2024-04-29,journal,0.0,0.0
2024-04-29,maps,0.0,0.0
2024-04-29,music,0.9,0.0
2024-04-29,news,0.0,0.0
2024-04-29,other,2.55,0.0
2024-04-29,photo,0.35,0.0
2024-04-29,productivity,4.266666666666667,17.6
2024-04-29,reference,4.166666666666666,0.0
2024-04-29,shopping,0.0,0.0
2024-04-29,social,3.8333333333333335,0.0
2024-04-29,streaming,0.0,0.0
2024-04-29,utilities,0.06666666666666667,0.0
2024-04-29,youtube,0.0,0.0
2024-04-30,browser,0.0,0.0
2024-04-30,communication,4.166666666666667,0.0
2024-04-30,dasher,0.0,0.0
2024-04-30,data entry,0.31666666666666665,0.0
2024-04-30,finance,0.0,0.0
2024-04-30,games,0.0,0.0
2024-04-30,journal,0.0,0.0
2024-04-30,maps,0.38333333333333336,0.0
2024-04-30,music,1.0333333333333332,0.0
2024-04-30,news,4.933333333333334,0.0
2024-04-30,other,1.8666666666666667,0.0
2024-04-30,photo,0.21666666666666667,0.0
2024-04-30,productivity,3.55,0.0
2024-04-30,reference,2.783333333333333,0.0
2024-04-30,shopping,0.0,0.0
2024-04-30,social,0.0,0.0
2024-04-30,streaming,19.083333333333332,0.0
2024-04-30,utilities,0.1,0.0
2024-04-30,youtube,0.0,0.0
2024-05-01,browser,9.333333333333334,0.0
2024-05-01,communication,13.783333333333333,0.0
2024-05-01,dasher,0.0,0.0
2024-05-01,data entry,0.95,0.0
2024-05-01,finance,0.08333333333333333,0.0
2024-05-01,games,0.0,0.0
2024-05-01,journal,0.0,0.0
2024-05-01,maps,0.0,0.0
2024-05-01,music,0.44999999999999996,0.0
2024-05-01,news,11.033333333333333,0.0
2024-05-01,other,3.0666666666666664,0.0
2024-05-01,photo,0.0,0.0
2024-05-01,productivity,7.516666666666667,0.0
2024-05-01,reference,2.833333333333333,0.0
2024-05-01,shopping,0.0,0.0
2024-05-01,social,7.466666666666667,0.0
2024-05-01,streaming,0.0,0.0
2024-05-01,utilities,0.33333333333333337,0.0
2024-05-01,youtube,1.5,0.0
2024-05-03,browser,11.716666666666665,363.9166666666667
2024-05-03,communication,12.8,5.05
2024-05-03,dasher,0.0,0.0
2024-05-03,data entry,2.0833333333333335,0.0
2024-05-03,finance,1.3666666666666667,0.0
2024-05-03,games,0.0,0.0
2024-05-03,journal,0.0,0.0
2024-05-03,maps,2.3166666666666664,0.0
2024-05-03,music,1.6500000000000001,0.0
2024-05-03,news,3.083333333333333,0.0
2024-05-03,other,4.533333333333333,0.0
2024-05-03,photo,1.3833333333333333,0.9333333333333333
2024-05-03,productivity,1.3666666666666667,31.8
2024-05-03,reference,2.8333333333333335,0.0
2024-05-03,shopping,0.0,0.0
2024-05-03,social,4.883333333333333,0.0
2024-05-03,streaming,0.0,0.0
2024-05-03,utilities,0.0,0.0
2024-05-03,youtube,0.0,0.0
2024-05-17,browser,29.4,184.05
2024-05-17,communication,2.0,2.083333333333333
2024-05-17,dasher,0.0,0.0
2024-05-17,data entry,37.55,0.0
2024-05-17,finance,0.0,0.0
2024-05-17,games,0.0,0.0
2024-05-17,journal,0.0,0.0
2024-05-17,maps,27.583333333333332,0.0
2024-05-17,music,5.033333333333333,0.0
2024-05-17,news,12.35,0.0
2024-05-17,other,0.0,0.0
2024-05-17,photo,3.1166666666666667,0.0
2024-05-17,productivity,1.1666666666666667,41.516666666666666
2024-05-17,reference,2.4166666666666665,5.433333333333334
2024-05-17,shopping,0.0,0.0
2024-05-17,social,0.0,0.0
2024-05-17,streaming,0.0,0.0
2024-05-17,utilities,5.300000000000001,0.0
2024-05-17,youtube,43.78333333333334,0.0
2024-05-18,browser,7.0,103.08333333333333
2024-05-18,communication,4.083333333333334,0.1
2024-05-18,dasher,0.0,0.0
2024-05-18,data entry,4.833333333333333,0.0
2024-05-18,finance,0.5333333333333333,0.0
2024-05-18,games,0.0,0.0
2024-05-18,journal,0.0,0.0
2024-05-18,maps,2.8166666666666664,0.0
2024-05-18,music,0.0,0.0
2024-05-18,news,5.5,0.0
2024-05-18,other,0.0,0.0
2024-05-18,photo,0.05,0.0
2024-05-18,productivity,10.45,0.0
2024-05-18,reference,4.883333333333333,0.0
2024-05-18,shopping,0.0,0.0
2024-05-18,social,18.833333333333336,0.0
2024-05-18,streaming,0.0,0.0
2024-05-18,utilities,5.25,0.0
2024-05-18,youtube,74.23333333333333,0.0
2024-05-19,browser,0.0,272.4166666666667
2024-05-19,communication,0.7,1.8
2024-05-19,dasher,0.0,0.0
2024-05-19,data entry,0.0,0.0
2024-05-19,finance,0.0,0.0
2024-05-19,games,0.0,0.0
2024-05-19,journal,0.0,0.0
2024-05-19,maps,0.0,0.0
2024-05-19,music,0.0,0.0
2024-05-19,news,0.0,0.0
2024-05-19,other,0.0,0.0
2024-05-19,photo,0.0,0.0
2024-05-19,productivity,0.0,7.2
2024-05-19,reference,1.4666666666666668,0.0
2024-05-19,shopping,0.0,0.0
2024-05-19,social,0.0,0.0
2024-05-19,streaming,0.0,0.0
2024-05-19,utilities,0.65,0.0
2024-05-19,youtube,26.8,0.0
2024-05-20,browser,10.833333333333334,126.66666666666666
2024-05-20,communication,14.25,0.9333333333333333
2024-05-20,dasher,0.0,0.0
2024-05-20,data entry,33.13333333333333,0.0
2024-05-20,finance,11.716666666666667,0.0
2024-05-20,games,0.0,0.0
2024-05-20,journal,0.0,0.0
2024-05-20,maps,0.3,0.0
2024-05-20,music,5.883333333333333,0.0
2024-05-20,news,1.8833333333333333,0.0
2024-05-20,other,4.3,0.0
2024-05-20,photo,0.0,1.6666666666666667
2024-05-20,productivity,2.7,12.833333333333334
2024-05-20,reference,3.8,0.0
2024-05-20,shopping,0.19999999999999998,0.0
2024-05-20,social,1.0666666666666667,0.0
2024-05-20,streaming,0.0,0.0
2024-05-20,utilities,0.26666666666666666,0.0
2024-05-20,youtube,9.083333333333334,0.0
2024-05-21,browser,0.0,50.5
2024-05-21,communication,1.7333333333333334,0.0
2024-05-21,dasher,0.0,0.0
2024-05-21,data entry,30.633333333333333,0.0
2024-05-21,finance,11.333333333333334,0.0
2024-05-21,games,0.0,0.0
2024-05-21,journal,0.0,0.0
2024-05-21,maps,0.4666666666666667,0.0
2024-05-21,music,8.549999999999999,0.0
2024-05-21,news,3.9833333333333334,0.0
2024-05-21,other,0.0,0.0
2024-05-21,photo,0.016666666666666666,0.016666666666666666
2024-05-21,productivity,0.0,5.85
2024-05-21,reference,4.033333333333333,0.0
2024-05-21,shopping,0.0,0.0
2024-05-21,social,0.0,0.0
2024-05-21,streaming,0.0,0.0
2024-05-21,utilities,0.6666666666666666,0.0
2024-05-21,youtube,4.216666666666667,0.0
2024-05-22,browser,0.0,187.38333333333333
2024-05-22,communication,2.7666666666666666,0.0
2024-05-22,dasher,0.0,0.0
2024-05-22,data entry,0.0,0.0
2024-05-22,finance,6.45,0.0
2024-05-22,games,0.0,0.0
2024-05-22,journal,0.0,0.0
2024-05-22,maps,0.0,0.0
2024-05-22,music,0.0,0.0
2024-05-22,news,0.0,0.0
2024-05-22,other,0.03333333333333333,0.0
2024-05-22,photo,0.0,0.0
2024-05-22,productivity,0.0,3.333333333333333
2024-05-22,reference,1.3333333333333333,0.0
2024-05-22,shopping,0.0,0.0
2024-05-22,social,14.15,0.0
2024-05-22,streaming,0.0,0.0
2024-05-22,utilities,0.0,0.0
2024-05-22,youtube,2.7333333333333334,0.0
2024-05-23,browser,1.9333333333333333,171.88333333333333
2024-05-23,communication,5.35,0.7666666666666667
2024-05-23,dasher,0.0,0.0
2024-05-23,data entry,8.433333333333334,0.0
2024-05-23,finance,9.483333333333334,0.0
2024-05-23,games,0.0,0.0
2024-05-23,journal,0.0,0.0
2024-05-23,maps,0.44999999999999996,0.0
2024-05-23,music,4.216666666666667,0.0
2024-05-23,news,9.05,0.0
2024-05-23,other,0.0,0.0
2024-05-23,photo,0.7833333333333334,0.7666666666666667
2024-05-23,productivity,0.0,38.63333333333333
2024-05-23,reference,6.783333333333333,0.0
2024-05-23,shopping,0.0,0.0
2024-05-23,social,0.0,0.0
2024-05-23,streaming,0.0,0.0
2024-05-23,utilities,0.0,10.616666666666665
2024-05-23,youtube,34.65,0.0
2024-05-24,browser,1.1666666666666665,20.216666666666665
2024-05-24,communication,2.9333333333333336,0.0
2024-05-24,dasher,0.0,0.0
2024-05-24,data entry,18.4,0.0
2024-05-24,finance,0.0,0.0
2024-05-24,games,0.0,0.0
2024-05-24,journal,0.0,0.0
2024-05-24,maps,0.0,0.0
2024-05-24,music,0.05,0.0
2024-05-24,news,2.066666666666667,0.0
2024-05-24,other,0.11666666666666667,0.0
2024-05-24,photo,0.08333333333333334,0.0
2024-05-24,productivity,0.16666666666666669,25.983333333333334
2024-05-24,reference,2.1833333333333336,0.0
2024-05-24,shopping,0.0,0.0
2024-05-24,social,0.0,0.0
2024-05-24,streaming,0.0,0.0
2024-05-24,utilities,1.0,0.0
2024-05-24,youtube,0.0,0.0
2024-05-25,browser,1.0333333333333332,33.983333333333334
2024-05-25,communication,1.2833333333333332,0.0
2024-05-25,dasher,0.0,0.0
2024-05-25,data entry,5.383333333333333,0.0
2024-05-25,finance,7.083333333333333,0.0
2024-05-25,games,0.0,0.0
2024-05-25,journal,0.0,0.0
2024-05-25,maps,0.0,0.0
2024-05-25,music,1.2833333333333332,0.0
2024-05-25,news,18.6,0.0
2024-05-25,other,2.716666666666667,0.0
2024-05-25,photo,0.0,0.0
2024-05-25,productivity,0.0,0.0
2024-05-25,reference,1.9833333333333334,0.0
2024-05-25,shopping,0.0,0.0
2024-05-25,social,0.0,0.0
2024-05-25,streaming,0.0,0.0
2024-05-25,utilities,1.1833333333333333,0.0
2024-05-25,youtube,0.0,0.0
2024-05-27,browser,19.250000000000004,273.15
2024-05-27,communication,6.366666666666666,0.0
2024-05-27,dasher,0.0,0.0
2024-05-27,data entry,2.95,0.0
2024-05-27,finance,3.45,0.0
2024-05-27,games,0.0,0.0
2024-05-27,journal,0.0,0.0
2024-05-27,maps,0.0,0.0
2024-05-27,music,6.716666666666667,0.0
2024-05-27,news,15.666666666666666,0.0
2024-05-27,other,0.0,0.0
2024-05-27,photo,0.0,0.0
2024-05-27,productivity,0.0,3.2666666666666666
2024-05-27,reference,0.15,0.0
2024-05-27,shopping,0.7,0.0
2024-05-27,social,0.0,0.0
2024-05-27,streaming,0.0,0.0
2024-05-27,utilities,0.48333333333333334,0.0
2024-05-27,youtube,0.0,0.0
2024-05-28,browser,1.3833333333333333,208.96666666666667
2024-05-28,communication,5.166666666666666,0.0
2024-05-28,dasher,52.300000000000004,0.0
2024-05-28,data entry,10.283333333333333,0.0
2024-05-28,finance,2.75,0.0
2024-05-28,games,0.0,0.0
2024-05-28,journal,0.0,0.0
2024-05-28,maps,0.0,0.0
2024-05-28,music,3.55,0.0
2024-05-28,news,0.0,0.0
2024-05-28,other,0.0,0.0
2024-05-28,photo,0.0,0.0
2024-05-28,productivity,1.2,0.7333333333333334
2024-05-28,reference,1.8166666666666667,0.0
2024-05-28,shopping,0.0,0.0
2024-05-28,social,0.0,0.0
2024-05-28,streaming,0.0,0.0
2024-05-28,utilities,0.0,0.0
2024-05-28,youtube,1.7,0.0
2024-05-30,browser,1.6166666666666667,29.133333333333333
2024-05-30,communication,6.133333333333333,0.16666666666666669
2024-05-30,dasher,100.75,0.0
2024-05-30,data entry,15.183333333333334,0.0
2024-05-30,finance,12.466666666666667,0.0
2024-05-30,games,0.0,0.0
2024-05-30,journal,0.0,0.0
2024-05-30,maps,12.9,0.0
2024-05-30,music,4.016666666666667,0.0
2024-05-30,news,0.0,0.0
2024-05-30,other,0.8833333333333333,0.0
2024-05-30,photo,1.4333333333333333,0.0
2024-05-30,productivity,2.05,55.53333333333333
2024-05-30,reference,1.8666666666666667,0.36666666666666664
2024-05-30,shopping,0.0,0.0
2024-05-30,social,0.0,0.0
2024-05-30,streaming,0.0,0.0
2024-05-30,utilities,0.9166666666666666,3.05
2024-05-30,youtube,7.316666666666666,0.0
2024-05-31,browser,6.333333333333334,63.08333333333333
2024-05-31,communication,4.083333333333333,0.05
2024-05-31,dasher,46.733333333333334,0.0
2024-05-31,data entry,16.35,0.0
2024-05-31,finance,4.816666666666666,0.0
2024-05-31,games,0.0,0.0
2024-05-31,journal,0.0,0.0
2024-05-31,maps,0.0,0.0
2024-05-31,music,5.016666666666667,0.0
2024-05-31,news,0.0,0.0
2024-05-31,other,2.1333333333333333,0.0
2024-05-31,photo,3.6166666666666667,0.0
2024-05-31,productivity,1.6500000000000001,4.0
2024-05-31,reference,3.3333333333333335,0.0
2024-05-31,shopping,0.0,0.0
2024-05-31,social,0.0,0.0
2024-05-31,streaming,0.0,0.0
2024-05-31,utilities,0.08333333333333333,0.0
2024-05-31,youtube,0.0,0.0
2024-06-01,browser,0.0,130.70000000000002
2024-06-01,communication,0.43333333333333335,0.0
2024-06-01,dasher,0.0,0.0
2024-06-01,data entry,0.0,0.0
2024-06-01,finance,0.0,0.0
2024-06-01,games,0.0,0.0
2024-06-01,journal,0.0,0.0
2024-06-01,maps,0.0,0.0
2024-06-01,music,0.0,0.0
2024-06-01,news,0.0,0.0
2024-06-01,other,0.0,0.0
2024-06-01,photo,0.0,0.0
2024-06-01,productivity,0.0,0.05
2024-06-01,reference,0.0,0.0
2024-06-01,shopping,0.0,0.0
2024-06-01,social,0.0,0.0
2024-06-01,streaming,0.0,0.0
2024-06-01,utilities,0.0,0.0
2024-06-01,youtube,0.0,0.0
2024-06-02,browser,8.133333333333333,57.55
2024-06-02,communication,7.666666666666667,0.0
2024-06-02,dasher,25.566666666666666,0.0
2024-06-02,data entry,9.549999999999999,0.0
2024-06-02,finance,1.6833333333333333,0.0
2024-06-02,games,0.0,0.0
2024-06-02,journal,0.0,0.0
2024-06-02,maps,0.0,0.0
2024-06-02,music,2.15,0.0
2024-06-02,news,11.683333333333334,0.0
2024-06-02,other,0.0,0.0
2024-06-02,photo,1.9666666666666668,0.0
2024-06-02,productivity,0.7333333333333333,0.0
2024-06-02,reference,11.6,0.0
2024-06-02,shopping,0.0,0.0
2024-06-02,social,0.0,0.0
2024-06-02,streaming,0.0,0.0
2024-06-02,utilities,1.3333333333333333,0.0
2024-06-02,youtube,47.7,0.0
2024-06-03,browser,0.0,97.93333333333334
2024-06-03,communication,1.95,0.03333333333333333
2024-06-03,dasher,0.03333333333333333,0.0
2024-06-03,data entry,5.033333333333333,0.0
2024-06-03,finance,2.1666666666666665,0.0
2024-06-03,games,0.0,0.0
2024-06-03,journal,0.0,0.0
2024-06-03,maps,0.0,0.0
2024-06-03,music,4.3500000000000005,0.0
2024-06-03,news,1.0666666666666667,0.0
2024-06-03,other,0.35,0.0
2024-06-03,photo,0.0,0.0
2024-06-03,productivity,0.0,0.0
2024-06-03,reference,3.85,0.0
2024-06-03,shopping,0.0,0.0
2024-06-03,social,0.0,0.0
2024-06-03,streaming,0.0,0.0
2024-06-03,utilities,2.0833333333333335,0.16666666666666669
2024-06-03,youtube,9.733333333333333,0.0
2024-06-04,browser,0.7666666666666667,6.766666666666666
2024-06-04,communication,40.36666666666667,0.11666666666666667
2024-06-04,dasher,1.5333333333333334,0.0
2024-06-04,data entry,4.133333333333333,0.0
2024-06-04,finance,0.25,0.0
2024-06-04,games,0.0,0.0
2024-06-04,journal,0.0,0.0
2024-06-04,maps,0.5166666666666667,0.0
2024-06-04,music,0.016666666666666666,0.0
2024-06-04,news,10.216666666666667,0.0
2024-06-04,other,0.0,0.0
2024-06-04,photo,0.0,0.0
2024-06-04,productivity,0.0,0.0
2024-06-04,reference,1.5166666666666666,0.0
2024-06-04,shopping,0.0,0.0
2024-06-04,social,0.0,0.0
2024-06-04,streaming,22.333333333333332,0.0
2024-06-04,utilities,1.2666666666666666,0.26666666666666666
2024-06-04,youtube,47.08333333333333,0.0
2024-06-06,browser,0.95,139.58333333333334
2024-06-06,communication,0.8333333333333333,0.0
2024-06-06,dasher,113.5,0.0
2024-06-06,data entry,13.866666666666667,0.0
2024-06-06,finance,2.9333333333333336,0.0
2024-06-06,games,0.0,0.0
2024-06-06,journal,0.0,0.0
2024-06-06,maps,0.0,0.0
2024-06-06,music,9.816666666666666,0.0
2024-06-06,news,0.1,0.0
2024-06-06,other,1.2166666666666668,0.0
2024-06-06,photo,0.16666666666666666,0.0
2024-06-06,productivity,0.5,0.0
2024-06-06,reference,2.8,0.0
2024-06-06,shopping,0.0,0.0
2024-06-06,social,0.0,0.0
2024-06-06,streaming,0.0,0.0
2024-06-06,utilities,0.7166666666666667,0.0
2024-06-06,youtube,13.6,0.0
2024-07-07,browser,0.0,91.63333333333334
2024-07-07,communication,2.966666666666667,1.4333333333333333
2024-07-07,dasher,87.16666666666667,0.0
2024-07-07,data entry,0.8,0.0
2024-07-07,finance,1.6166666666666667,0.0
2024-07-07,games,0.0,0.0
2024-07-07,journal,0.0,0.0
2024-07-07,maps,0.8166666666666667,0.0
2024-07-07,music,0.35,0.0
2024-07-07,news,9.683333333333334,0.0
2024-07-07,other,0.0,0.0
2024-07-07,photo,0.0,0.016666666666666666
2024-07-07,productivity,0.0,19.95
2024-07-07,reference,5.15,0.0
2024-07-07,shopping,0.5833333333333334,0.0
2024-07-07,social,22.3,0.0
2024-07-07,streaming,0.0,0.0
2024-07-07,utilities,2.466666666666667,0.0
2024-07-07,youtube,51.56666666666667,0.0
2024-07-08,browser,16.8,98.08333333333334
2024-07-08,communication,2.9,1.6333333333333333
2024-07-08,dasher,1.4166666666666667,0.0
2024-07-08,data entry,5.583333333333333,0.0
2024-07-08,finance,0.0,0.0
2024-07-08,games,0.0,0.0
2024-07-08,journal,15.583333333333334,0.0
2024-07-08,maps,0.0,0.0
2024-07-08,music,2.4166666666666665,0.0
2024-07-08,news,13.916666666666666,0.0
2024-07-08,other,0.0,0.0
2024-07-08,photo,0.26666666666666666,0.0
2024-07-08,productivity,0.7833333333333333,65.75
2024-07-08,reference,6.1000000000000005,0.0
2024-07-08,shopping,2.05,0.0
2024-07-08,social,0.0,0.0
2024-07-08,streaming,0.0,0.0
2024-07-08,utilities,1.3666666666666667,0.0
2024-07-08,youtube,0.0,0.0
2024-07-09,browser,0.0,83.51666666666667
2024-07-09,communication,0.0,0.0
2024-07-09,dasher,1.35,0.0
2024-07-09,data entry,0.0,0.0
2024-07-09,finance,0.0,0.0
2024-07-09,games,0.0,0.0
2024-07-09,journal,0.0,0.0
2024-07-09,maps,0.0,0.0
2024-07-09,music,0.0,0.0
2024-07-09,news,0.0,0.0
2024-07-09,other,0.0,0.0
2024-07-09,photo,0.0,0.0
2024-07-09,productivity,0.0,49.416666666666664
2024-07-09,reference,0.0,0.0
2024-07-09,shopping,0.0,0.0
2024-07-09,social,0.0,0.0
2024-07-09,streaming,0.0,0.0
2024-07-09,utilities,0.11666666666666667,0.0
2024-07-09,youtube,0.0,0.0
2024-07-10,browser,0.0,89.11666666666667
2024-07-10,communication,1.9500000000000002,0.08333333333333333
2024-07-10,dasher,77.43333333333334,0.0
2024-07-10,data entry,6.25,0.0
2024-07-10,finance,0.0,0.0
2024-07-10,games,0.0,0.0
2024-07-10,journal,3.6166666666666667,0.0
2024-07-10,maps,0.0,0.0
2024-07-10,music,3.4333333333333336,0.0
2024-07-10,news,4.316666666666666,0.0
2024-07-10,other,0.0,0.0
2024-07-10,photo,0.0,0.0
2024-07-10,productivity,0.0,84.36666666666666
2024-07-10,reference,8.066666666666666,0.0
2024-07-10,shopping,0.3833333333333333,0.0
2024-07-10,social,0.0,0.0
2024-07-10,streaming,22.95,0.0
2024-07-10,utilities,0.0,0.0
2024-07-10,youtube,0.43333333333333335,0.0
2024-07-11,browser,15.15,147.3
2024-07-11,communication,21.133333333333333,0.0
2024-07-11,dasher,221.9,0.0
2024-07-11,data entry,14.9,0.0
2024-07-11,finance,2.6166666666666667,0.0
2024-07-11,games,0.0,0.0
2024-07-11,journal,0.0,0.0
2024-07-11,maps,0.4166666666666667,0.0
2024-07-11,music,4.633333333333334,0.0
2024-07-11,news,11.4,0.0
2024-07-11,other,6.266666666666667,3.4
2024-07-11,photo,0.19999999999999998,0.0
2024-07-11,productivity,1.5833333333333335,69.76666666666667
2024-07-11,reference,6.916666666666667,0.0
2024-07-11,shopping,2.1333333333333333,0.0
2024-07-11,social,0.0,0.0
2024-07-11,streaming,22.966666666666665,0.0
2024-07-11,utilities,0.45,0.0
2024-07-11,youtube,64.85,0.0
2024-07-12,browser,2.933333333333333,159.8
2024-07-12,communication,3.4,8.116666666666667
2024-07-12,dasher,136.36666666666667,0.0
2024-07-12,data entry,13.016666666666667,0.0
2024-07-12,finance,6.816666666666666,0.0
2024-07-12,games,0.0,0.0
2024-07-12,journal,0.0,0.0
2024-07-12,maps,0.0,0.0
2024-07-12,music,3.9000000000000004,0.0
2024-07-12,news,12.816666666666666,0.0
2024-07-12,other,0.48333333333333334,3.4833333333333334
2024-07-12,photo,0.4166666666666667,1.85
2024-07-12,productivity,1.6,28.35
2024-07-12,reference,3.55,0.11666666666666667
2024-07-12,shopping,4.033333333333333,0.0
2024-07-12,social,0.0,0.0
2024-07-12,streaming,0.0,0.0
2024-07-12,utilities,0.0,2.7666666666666666
2024-07-12,youtube,0.0,0.0
2024-07-13,browser,8.666666666666666,251.9
2024-07-13,communication,4.9,0.05
2024-07-13,dasher,1.3166666666666667,0.0
2024-07-13,data entry,12.383333333333333,0.0
2024-07-13,finance,3.683333333333333,0.0
2024-07-13,games,0.0,0.0
2024-07-13,journal,20.166666666666668,0.0
2024-07-13,maps,50.233333333333334,0.0
2024-07-13,music,0.0,0.0
2024-07-13,news,14.383333333333333,0.0
2024-07-13,other,0.0,0.0
2024-07-13,photo,1.2666666666666666,0.13333333333333333
2024-07-13,productivity,2.566666666666667,0.0
2024-07-13,reference,9.1,0.0
2024-07-13,shopping,0.0,0.0
2024-07-13,social,0.0,0.0
2024-07-13,streaming,0.0,0.0
2024-07-13,utilities,0.9333333333333333,0.0
2024-07-13,youtube,34.416666666666664,0.0
2024-07-14,browser,4.716666666666667,100.65
2024-07-14,communication,11.55,0.6499999999999999
2024-07-14,dasher,1.1833333333333333,0.0
2024-07-14,data entry,8.549999999999999,0.0
2024-07-14,finance,1.7166666666666668,0.0
2024-07-14,games,0.0,0.0
2024-07-14,journal,0.0,0.0
2024-07-14,maps,0.9,0.0
2024-07-14,music,0.0,0.0
2024-07-14,news,8.9,0.0
2024-07-14,other,0.0,0.0
2024-07-14,photo,0.25,0.0
2024-07-14,productivity,0.2833333333333333,71.5
2024-07-14,reference,8.85,2.816666666666667
2024-07-14,shopping,4.983333333333333,0.0
2024-07-14,social,1.1833333333333333,0.0
2024-07-14,streaming,0.0,0.0
2024-07-14,utilities,1.0666666666666667,0.15
2024-07-14,youtube,95.88333333333334,0.0
2024-07-15,browser,0.0,224.65
2024-07-15,communication,0.43333333333333335,7.866666666666667
2024-07-15,dasher,0.0,0.0
2024-07-15,data entry,6.466666666666667,0.0
2024-07-15,finance,0.03333333333333333,0.0
2024-07-15,games,0.0,0.0
2024-07-15,journal,0.0,0.0
2024-07-15,maps,11.766666666666667,0.0
2024-07-15,music,0.0,0.0
2024-07-15,news,1.5666666666666667,0.0
2024-07-15,other,0.0,0.0
2024-07-15,photo,0.016666666666666666,0.0
2024-07-15,productivity,0.0,8.516666666666667
2024-07-15,reference,1.3166666666666667,0.0
2024-07-15,shopping,0.0,0.0
2024-07-15,social,0.0,0.0
2024-07-15,streaming,0.0,0.0
2024-07-15,utilities,0.0,0.0
2024-07-15,youtube,0.0,0.0
2024-07-17,browser,4.416666666666667,188.18333333333334
2024-07-17,communication,6.066666666666666,0.26666666666666666
2024-07-17,dasher,0.9500000000000001,0.0
