app,usage,start_time,end_time,created_at,tz,device_id,device_model
com.apple.finder,1,1713463801,1713463802,1713463802.71194,-18000,,
com.apple.Preview,13,1713463788,1713463801,1713463802.04643,-18000,,
com.apple.finder,1,1713463787,1713463788,1713463788.587871,-18000,,
com.google.Chrome,12,1713463775,1713463787,1713463787.3170109,-18000,,
com.apple.finder,3,1713463772,1713463775,1713463775.4935632,-18000,,
com.apple.Preview,2,1713463770,1713463772,1713463772.5901508,-18000,,
com.apple.finder,5,1713463765,1713463770,1713463770.49651,-18000,,
com.apple.Preview,2,1713463763,1713463765,1713463765.835791,-18000,,
com.google.Chrome,7,1713463756,1713463763,1713463763.1347861,-18000,,
com.leomehlig.today,9,1713463747,1713463756,1713463756.69621,-18000,,
com.leomehlig.today,3,1713463437,1713463440,1713463440.709496,-18000,,
com.google.Chrome,11,1713463426,1713463437,1713463437.544177,-18000,,
com.microsoft.VSCode,278,1713463148,1713463426,1713463427.153619,-18000,,
com.google.Chrome,8,1713463140,1713463148,1713463148.814516,-18000,,
com.microsoft.VSCode,26,1713463114,1713463140,1713463140.5468102,-18000,,
com.google.Chrome,67,1713463047,1713463114,1713463114.3806028,-18000,,
com.microsoft.VSCode,2,1713463045,1713463047,1713463047.434884,-18000,,
com.google.Chrome,3,1713463042,1713463045,1713463046.008785,-18000,,
com.microsoft.VSCode,47,1713462995,1713463042,1713463042.120926,-18000,,
com.apple.finder,4,1713462991,1713462995,1713462995.4544601,-18000,,
com.microsoft.Outlook,40,1713462951,1713462991,1713462991.854776,-18000,,
com.google.Chrome,2,1713462949,1713462951,1713462951.449839,-18000,,
com.apple.MobileSMS,3,1713462946,1713462949,1713462949.07739,-18000,,
com.google.Chrome,11,1713462935,1713462946,1713462946.1826181,-18000,,
com.leomehlig.today,40,1713462895,1713462935,1713462935.718338,-18000,,
com.apple.Preview,995,1713461900,1713462895,1713462895.535645,-18000,,
com.leomehlig.today,8,1713461892,1713461900,1713461900.95444,-18000,,
com.apple.Preview,2,1713461890,1713461892,1713461892.499867,-18000,,
com.apple.Preview,1452,1713460096,1713461548,1713461548.9698582,-18000,,
com.google.Chrome,13,1713460083,1713460096,1713460096.299587,-18000,,
com.apple.Preview,74,1713460009,1713460083,1713460083.5692759,-18000,,
com.apple.Preview,367,1713459306,1713459673,1713459673.804621,-18000,,
com.google.Chrome,12,1713459294,1713459306,1713459306.716789,-18000,,
com.apple.Preview,168,1713459126,1713459294,1713459294.8198872,-18000,,
com.google.Chrome,2,1713459124,1713459126,1713459126.433807,-18000,,
com.apple.Preview,29,1713459095,1713459124,1713459124.695166,-18000,,
com.google.Chrome,5,1713459090,1713459095,1713459095.665761,-18000,,
com.apple.Preview,4,1713459086,1713459090,1713459090.9118872,-18000,,
com.google.Chrome,27,1713459059,1713459086,1713459086.4586039,-18000,,
